accountId	accountType	lastLoginDatePeopleSoft	enabledInPeopleSoft	lastLoginDateEntraMicrosoft	enabledInEntraMicrosoft	unusedEntraMicrosoft6Months	unusedEntraMicrosoft12Months	neverUsedEntraMicrosoft	neverUsedPeopleSoft
7774	campus	2022-05-25	false	null	null	false	false	true	false
7775	campus	2026-01-29	true	2026-04-04	true	false	false	false	false
7776	campus	2025-05-20	false	null	null	false	false	true	false
7777	campus	null	null	2024-04-30	true	true	true	false	true
7778	campus	2026-03-05	true	2026-04-06	true	false	false	false	false
7779	campus	null	false	null	null	false	false	true	true
7780	campus	2026-04-03	true	2026-04-07	true	false	false	false	false
7781	campus	2026-02-02	true	2026-04-07	true	false	false	false	false
7782	campus	2026-03-24	true	2026-04-06	true	false	false	false	false
7783	alumni	2024-05-14	false	2026-02-22	true	false	false	false	false
7784	alumni	2022-05-09	false	2024-08-19	true	true	true	false	false
7785	alumni	null	null	2022-10-01	true	true	true	false	true
7786	campus	2026-03-23	true	2026-04-07	true	false	false	false	false
7787	campus	null	null	null	true	false	false	true	true
7788	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
7789	alumni	null	null	2022-06-10	true	true	true	false	true
7790	alumni	null	null	2025-07-15	true	true	false	false	true
7791	alumni	2025-05-14	false	2025-06-02	true	true	false	false	false
7792	alumni	2023-06-02	false	2025-01-15	true	true	true	false	false
7793	campus	2025-05-26	false	2026-01-12	true	false	false	false	false
7794	campus	2026-03-23	true	2026-04-06	true	false	false	false	false
7795	campus	2022-05-31	false	null	null	false	false	true	false
7796	alumni	2023-06-09	false	2025-04-25	true	true	false	false	false
7797	campus	2024-05-03	false	null	null	false	false	true	false
7798	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
7799	campus	2026-04-03	true	2026-04-06	true	false	false	false	false
7800	alumni	2022-05-16	false	2024-03-21	true	true	true	false	false
7801	alumni	2022-03-16	false	2022-06-30	true	true	true	false	false
7802	alumni	null	null	2026-03-24	true	false	false	false	true
7803	alumni	2025-06-02	false	2026-04-01	true	false	false	false	false
7804	campus	2026-03-24	true	2026-04-06	true	false	false	false	false
7805	alumni	null	null	2022-10-03	true	true	true	false	true
7806	alumni	2025-05-27	false	2026-04-05	true	false	false	false	false
7807	campus	2026-03-23	true	2026-04-06	true	false	false	false	false
7808	alumni	null	null	2025-11-05	true	false	false	false	true
7809	alumni	2024-05-13	false	2025-12-05	true	false	false	false	false
7810	campus	2022-08-15	true	2022-12-31	true	true	true	false	false
7811	alumni	2024-06-28	false	2025-08-05	true	true	false	false	false
7812	alumni	2024-05-16	false	2024-09-12	true	true	true	false	false
7813	campus	2025-01-21	true	2026-04-01	true	false	false	false	false
7814	campus	2023-07-08	true	2024-06-11	true	true	true	false	false
7815	campus	null	true	null	true	false	false	true	true
7816	alumni	2024-05-27	false	2026-02-12	true	false	false	false	false
7817	alumni	2025-06-03	false	2026-04-05	true	false	false	false	false
7818	campus	null	true	2025-06-09	true	true	false	false	true
7819	campus	2022-01-04	true	null	null	false	false	true	false
7820	alumni	2022-12-19	false	2024-09-04	true	true	true	false	false
7821	campus	null	true	2025-09-17	true	true	false	false	true
7822	campus	2023-01-27	true	null	null	false	false	true	false
7823	alumni	null	null	null	true	false	false	true	true
7824	alumni	null	null	2023-08-18	true	true	true	false	true
7825	alumni	2024-05-17	false	2026-03-16	true	false	false	false	false
7826	campus	2026-04-01	true	2026-04-06	true	false	false	false	false
7827	alumni	null	null	2025-01-21	true	true	true	false	true
7828	campus	2026-02-03	true	2026-04-06	true	false	false	false	false
7829	campus	2025-01-13	true	2025-01-13	true	true	true	false	false
7830	alumni	null	null	2022-03-22	true	true	true	false	true
7831	alumni	2023-05-15	false	2025-08-21	true	true	false	false	false
7832	campus	2025-09-07	true	2025-12-01	true	false	false	false	false
7833	alumni	2022-05-09	false	2025-08-14	true	true	false	false	false
7834	campus	2026-03-04	true	2026-04-06	true	false	false	false	false
7835	campus	2026-03-10	true	2026-04-06	true	false	false	false	false
7836	campus	2023-09-25	true	2024-01-17	true	true	true	false	false
7837	campus	2026-03-23	true	2026-03-23	true	false	false	false	false
7838	campus	2025-08-24	true	2025-09-01	true	true	false	false	false
7839	alumni	null	null	null	true	false	false	true	true
7840	alumni	null	null	2026-02-09	true	false	false	false	true
7841	alumni	null	null	null	true	false	false	true	true
7842	campus	2023-07-10	false	2023-07-24	true	true	true	false	false
7843	campus	2021-08-16	true	null	null	false	false	true	false
7844	campus	2025-12-08	true	2026-02-26	true	false	false	false	false
7845	campus	2026-04-01	true	2026-04-06	true	false	false	false	false
7846	campus	2026-03-22	true	2026-04-07	true	false	false	false	false
7847	alumni	2023-05-31	false	2025-12-21	true	false	false	false	false
7848	campus	2026-04-05	true	2026-04-06	true	false	false	false	false
7849	alumni	null	null	2023-07-11	true	true	true	false	true
7850	campus	2025-07-22	true	2026-01-10	true	false	false	false	false
7851	campus	2026-04-05	true	2026-04-07	true	false	false	false	false
7852	alumni	null	null	2022-08-22	true	true	true	false	true
7853	campus	2024-01-01	true	2024-02-15	true	true	true	false	false
7854	alumni	2022-05-11	false	2022-07-12	true	true	true	false	false
7855	campus	2026-03-31	true	2026-04-04	true	false	false	false	false
7856	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
7857	campus	2026-04-05	true	2026-04-07	true	false	false	false	false
7858	alumni	null	null	2022-10-20	true	true	true	false	true
7859	alumni	2024-05-14	false	2025-12-10	true	false	false	false	false
7860	campus	2026-03-22	true	2026-04-07	true	false	false	false	false
7861	alumni	2023-05-10	false	2024-08-27	true	true	true	false	false
7862	campus	2026-04-07	true	2026-04-04	true	false	false	false	false
7863	campus	2020-08-24	true	null	null	false	false	true	false
7864	alumni	null	null	2023-07-19	true	true	true	false	true
7865	campus	2024-02-16	true	2024-08-13	true	true	true	false	false
7866	alumni	2023-05-23	false	2023-06-08	true	true	true	false	false
7867	alumni	null	null	2022-04-20	true	true	true	false	true
7868	alumni	2024-06-05	false	2025-07-24	true	true	false	false	false
7869	campus	2025-05-15	true	2025-09-10	true	true	false	false	false
7870	campus	2024-09-04	true	2025-06-03	true	true	false	false	false
7871	alumni	null	null	2023-04-23	true	true	true	false	true
7872	alumni	2025-05-30	false	2026-03-27	true	false	false	false	false
7873	alumni	null	null	null	true	false	false	true	true
7874	campus	2026-03-19	true	2026-04-07	true	false	false	false	false
7875	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
7876	alumni	null	null	null	true	false	false	true	true
7877	campus	2023-09-04	false	2023-10-10	false	true	true	false	false
7878	alumni	2025-05-21	false	2026-03-24	true	false	false	false	false
7879	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
7880	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
7881	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
7882	alumni	null	null	2022-05-08	true	true	true	false	true
7883	alumni	null	null	2022-10-03	true	true	true	false	true
7884	alumni	null	null	2023-07-23	true	true	true	false	true
7885	alumni	null	null	2026-04-02	true	false	false	false	true
7886	campus	2024-09-23	true	2024-09-24	true	true	true	false	false
7887	campus	2025-01-28	true	2025-04-01	true	true	true	false	false
7888	alumni	2023-06-19	false	2024-11-19	true	true	true	false	false
7889	alumni	2025-06-02	false	2026-03-25	true	false	false	false	false
7890	alumni	null	null	2026-04-07	true	false	false	false	true
7891	campus	2026-01-22	true	2026-04-07	true	false	false	false	false
7892	alumni	2022-06-07	false	2023-08-16	true	true	true	false	false
7893	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
7894	alumni	null	null	null	true	false	false	true	true
7895	campus	null	null	null	true	false	false	true	true
7896	campus	2026-04-01	true	2026-04-06	true	false	false	false	false
7897	campus	2026-03-20	true	2026-04-07	true	false	false	false	false
7898	alumni	2023-06-24	false	2024-11-12	true	true	true	false	false
7899	campus	2026-04-02	true	2026-04-07	true	false	false	false	false
7900	campus	2024-07-07	true	null	true	false	false	true	false
7901	alumni	2023-05-16	false	2023-06-23	true	true	true	false	false
7902	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
7903	alumni	null	null	2025-09-12	true	true	false	false	true
7904	alumni	2023-05-25	false	2026-04-06	true	false	false	false	false
7905	campus	2023-05-08	false	null	null	false	false	true	false
7906	campus	2026-03-28	true	2026-04-06	true	false	false	false	false
7907	campus	2024-09-04	true	2026-03-12	true	false	false	false	false
7908	alumni	2023-06-29	false	2024-08-21	true	true	true	false	false
7909	alumni	null	null	2024-01-11	true	true	true	false	true
7910	alumni	2023-05-11	false	2024-06-09	true	true	true	false	false
7911	alumni	2023-05-17	false	2026-02-26	true	false	false	false	false
7912	campus	2025-11-09	false	2025-11-29	false	false	false	false	false
7913	campus	2026-04-07	true	2026-04-02	true	false	false	false	false
7914	campus	2025-01-17	true	2025-08-29	true	true	false	false	false
7915	alumni	2025-06-23	false	2026-04-04	true	false	false	false	false
7916	campus	2024-08-04	false	2025-04-12	true	true	true	false	false
7917	alumni	2023-06-12	false	2026-03-27	true	false	false	false	false
7918	campus	2026-01-18	true	2026-04-02	true	false	false	false	false
7919	campus	2026-04-02	true	2026-04-06	true	false	false	false	false
7920	alumni	null	null	2025-11-12	true	false	false	false	true
7921	campus	2025-12-30	false	2025-12-30	true	false	false	false	false
7922	campus	null	null	null	false	false	false	true	true
7923	alumni	null	null	2025-09-30	true	true	false	false	true
7924	alumni	2022-03-24	false	2025-05-03	true	true	false	false	false
7925	alumni	null	null	2026-04-07	true	false	false	false	true
7926	alumni	null	null	2023-10-31	true	true	true	false	true
7927	campus	2025-08-29	true	2026-03-03	true	false	false	false	false
7928	campus	2026-04-02	true	2026-04-07	true	false	false	false	false
7929	campus	2026-04-02	true	2026-04-02	true	false	false	false	false
7930	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
7931	campus	null	true	2026-04-06	true	false	false	false	true
7932	campus	2019-10-30	false	null	null	false	false	true	false
7933	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
7934	campus	2025-10-08	true	2026-04-03	true	false	false	false	false
7935	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
7936	campus	2022-01-14	false	null	null	false	false	true	false
7937	campus	null	null	null	true	false	false	true	true
7938	campus	null	null	2026-04-03	true	false	false	false	true
7939	campus	2023-04-15	false	null	null	false	false	true	false
7940	campus	null	null	2025-04-21	false	true	false	false	true
7941	campus	null	null	null	true	false	false	true	true
7942	campus	2026-03-10	true	2026-03-10	true	false	false	false	false
7943	campus	null	null	2026-02-20	false	false	false	false	true
7944	campus	2024-10-08	false	null	null	false	false	true	false
7945	campus	2022-11-28	true	2026-04-06	true	false	false	false	false
7946	campus	2026-03-20	true	2026-04-06	true	false	false	false	false
7947	campus	2021-09-10	false	2026-04-06	true	false	false	false	false
7948	campus	null	false	null	null	false	false	true	true
7949	campus	2026-04-02	true	2026-04-06	true	false	false	false	false
7950	campus	2025-04-09	false	null	null	false	false	true	false
7951	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
7952	campus	2026-03-06	true	2026-04-05	true	false	false	false	false
7953	campus	2026-03-24	true	2026-03-27	true	false	false	false	false
7954	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
7955	campus	2025-06-16	false	null	null	false	false	true	false
7956	campus	null	null	null	true	false	false	true	true
7957	campus	2026-01-16	true	2026-04-06	true	false	false	false	false
7958	campus	2022-09-05	false	null	null	false	false	true	false
7959	campus	2022-05-11	false	null	null	false	false	true	false
7960	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
7961	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
7962	campus	2025-01-24	true	2026-04-01	true	false	false	false	false
7963	campus	null	null	null	true	false	false	true	true
7964	campus	null	false	null	null	false	false	true	true
7965	campus	null	null	null	true	false	false	true	true
7966	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
7967	campus	2026-03-30	true	2026-04-07	true	false	false	false	false
7968	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
7969	campus	null	false	null	null	false	false	true	true
7970	campus	null	null	null	false	false	false	true	true
7971	campus	null	false	null	null	false	false	true	true
7972	campus	2025-04-15	true	2026-04-06	true	false	false	false	false
7973	campus	null	true	2026-04-06	true	false	false	false	true
7974	campus	2026-02-11	true	2026-02-11	true	false	false	false	false
7975	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
7976	campus	2023-09-02	true	2023-09-05	true	true	true	false	false
7977	campus	2024-06-17	true	null	true	false	false	true	false
7978	alumni	null	null	2026-02-12	true	false	false	false	true
7979	alumni	null	null	null	true	false	false	true	true
7980	campus	2026-04-01	true	2026-04-06	true	false	false	false	false
7981	campus	2026-04-06	true	2026-04-07	true	false	false	false	false
7982	campus	2026-03-31	true	2026-04-06	true	false	false	false	false
7983	alumni	2024-06-06	false	2026-01-04	true	false	false	false	false
7984	alumni	2022-05-24	false	2025-02-13	true	true	true	false	false
7985	campus	null	true	null	true	false	false	true	true
7986	campus	2026-04-02	true	2026-04-06	true	false	false	false	false
7987	alumni	2024-05-13	false	2024-08-26	true	true	true	false	false
7988	alumni	2023-06-15	false	2023-12-10	true	true	true	false	false
7989	campus	2026-03-22	true	2026-04-06	true	false	false	false	false
7990	campus	2022-10-30	true	2022-12-19	true	true	true	false	false
7991	alumni	2025-05-16	false	2026-03-23	true	false	false	false	false
7992	campus	2026-01-12	true	2026-03-24	true	false	false	false	false
7993	campus	2022-05-04	false	null	null	false	false	true	false
7994	campus	2024-08-30	true	2025-03-24	true	true	true	false	false
7995	campus	2026-03-26	true	2026-04-06	true	false	false	false	false
7996	alumni	2022-05-09	false	2022-06-22	true	true	true	false	false
7997	alumni	2023-06-26	false	2023-07-24	true	true	true	false	false
7998	campus	2024-01-08	true	2024-04-09	true	true	true	false	false
7999	alumni	null	null	2024-08-21	true	true	true	false	true
8000	campus	2026-03-24	true	2026-04-07	true	false	false	false	false
8001	alumni	2023-01-14	false	2023-06-09	true	true	true	false	false
8002	alumni	2023-05-08	false	2023-06-19	true	true	true	false	false
8003	campus	2026-04-01	true	2026-04-01	true	false	false	false	false
8004	campus	2025-10-31	true	2026-04-05	true	false	false	false	false
8005	campus	2025-01-17	true	2025-01-17	true	true	true	false	false
8006	campus	2025-06-11	false	2025-08-04	true	true	false	false	false
8007	alumni	2024-06-04	false	2025-04-28	true	true	false	false	false
8008	campus	2025-06-12	true	2025-06-12	true	true	false	false	false
8009	campus	2026-01-25	true	2026-04-07	true	false	false	false	false
8010	campus	2024-01-03	false	2025-02-06	false	true	true	false	false
8011	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
8012	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
8013	campus	2025-01-17	true	2025-03-21	true	true	true	false	false
8014	alumni	null	null	2021-12-22	true	true	true	false	true
8015	alumni	null	null	2023-04-27	true	true	true	false	true
8016	campus	2026-03-31	true	2026-04-07	true	false	false	false	false
8017	alumni	2022-06-01	false	2023-12-19	true	true	true	false	false
8018	alumni	2024-05-28	false	2025-01-15	true	true	true	false	false
8019	campus	2026-04-08	true	2026-04-07	true	false	false	false	false
8020	alumni	2023-05-25	false	2023-07-13	true	true	true	false	false
8021	campus	2026-04-08	true	2026-04-07	true	false	false	false	false
8022	campus	2023-01-06	true	2023-08-05	true	true	true	false	false
8023	alumni	2025-05-15	false	2025-06-29	true	true	false	false	false
8024	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
8025	alumni	2021-12-14	false	2022-05-11	true	true	true	false	false
8026	campus	2026-03-24	true	2026-04-06	true	false	false	false	false
8027	alumni	2024-06-13	false	2024-07-03	true	true	true	false	false
8028	alumni	2024-05-25	false	2025-07-13	true	true	false	false	false
8029	campus	null	false	null	false	false	false	true	true
8030	campus	2026-04-08	true	2026-04-07	true	false	false	false	false
8031	alumni	null	null	2026-04-06	true	false	false	false	true
8032	alumni	2024-06-06	false	2025-08-08	true	true	false	false	false
8033	alumni	2025-06-02	false	2026-02-03	true	false	false	false	false
8034	alumni	2025-05-29	false	2026-02-19	true	false	false	false	false
8035	campus	2026-04-01	true	2026-04-06	true	false	false	false	false
8036	alumni	null	null	2024-01-09	true	true	true	false	true
8037	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
8038	alumni	null	null	2022-01-21	true	true	true	false	true
8039	alumni	null	null	2022-09-08	true	true	true	false	true
8040	alumni	null	null	2024-07-17	true	true	true	false	true
8041	campus	2021-12-21	true	null	null	false	false	true	false
8042	alumni	2022-05-21	false	2022-11-28	true	true	true	false	false
8043	campus	2023-01-21	true	2023-01-09	true	true	true	false	false
8044	campus	2026-04-01	true	2026-04-06	true	false	false	false	false
8045	campus	2026-01-21	true	2026-02-06	false	false	false	false	false
8046	alumni	2025-06-20	false	2026-04-02	true	false	false	false	false
8047	campus	null	false	null	null	false	false	true	true
8048	campus	null	null	null	false	false	false	true	true
8049	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
8050	alumni	2022-07-03	false	2025-04-24	true	true	false	false	false
8051	campus	2026-02-02	true	2026-04-06	true	false	false	false	false
8052	alumni	2022-05-09	false	2023-10-27	true	true	true	false	false
8053	campus	2026-04-02	true	2026-04-06	true	false	false	false	false
8054	campus	2026-03-24	true	2026-03-24	true	false	false	false	false
8055	campus	null	null	null	false	false	false	true	true
8056	campus	null	null	null	false	false	false	true	true
8057	campus	null	null	null	false	false	false	true	true
8058	campus	null	null	null	false	false	false	true	true
8059	campus	null	null	null	false	false	false	true	true
8060	alumni	2022-07-07	false	2023-07-05	true	true	true	false	false
8061	campus	2024-06-12	true	2024-06-12	false	true	true	false	false
8062	campus	2026-04-03	true	2026-04-06	true	false	false	false	false
8063	campus	2026-03-30	true	2026-04-05	true	false	false	false	false
8064	campus	2023-05-19	false	2024-12-05	true	true	true	false	false
8065	alumni	null	null	null	true	false	false	true	true
8066	campus	2026-03-29	true	2026-04-06	true	false	false	false	false
8067	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
8068	campus	2026-02-23	true	2026-04-03	true	false	false	false	false
8069	campus	2026-03-12	true	2026-04-06	true	false	false	false	false
8070	campus	null	null	null	false	false	false	true	true
8071	campus	2025-10-31	true	2026-04-06	true	false	false	false	false
8072	campus	2023-03-13	false	null	null	false	false	true	false
8073	campus	2022-05-21	false	null	null	false	false	true	false
8074	campus	2026-02-25	true	2026-03-13	true	false	false	false	false
8075	campus	2022-06-28	false	2026-03-24	true	false	false	false	false
8076	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
8077	campus	2021-09-27	false	null	null	false	false	true	false
8078	campus	2026-01-27	true	2026-01-27	false	false	false	false	false
8079	campus	2022-10-07	false	null	null	false	false	true	false
8080	alumni	2025-06-22	false	2026-03-31	true	false	false	false	false
8081	campus	2026-02-18	true	2026-04-06	true	false	false	false	false
8082	campus	2023-05-05	false	null	null	false	false	true	false
8083	campus	2026-01-08	true	2026-04-06	true	false	false	false	false
8084	alumni	null	null	null	true	false	false	true	true
8085	alumni	2024-05-17	false	2024-06-09	true	true	true	false	false
8086	campus	2026-04-02	true	2026-04-06	true	false	false	false	false
8087	campus	2026-04-02	true	2026-04-05	true	false	false	false	false
8088	campus	2026-02-02	true	2026-04-06	true	false	false	false	false
8089	alumni	2023-05-09	false	2023-08-27	true	true	true	false	false
8090	alumni	2025-06-09	false	2025-12-12	true	false	false	false	false
8091	campus	2025-09-12	true	2025-10-13	true	true	false	false	false
8092	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
8093	alumni	2025-06-25	false	2026-04-06	true	false	false	false	false
8094	campus	null	null	2026-04-06	true	false	false	false	true
8095	campus	2026-04-01	true	2026-04-06	true	false	false	false	false
8096	alumni	null	null	2022-05-26	true	true	true	false	true
8097	alumni	2025-05-12	false	2025-08-25	true	true	false	false	false
8098	campus	null	false	null	null	false	false	true	true
8099	alumni	2024-12-26	false	2026-03-28	true	false	false	false	false
8100	campus	2024-01-25	false	null	null	false	false	true	false
8101	campus	2026-02-03	true	2026-03-23	true	false	false	false	false
8102	campus	2025-10-20	true	2026-03-23	true	false	false	false	false
8103	campus	2024-01-30	false	null	null	false	false	true	false
8104	alumni	null	null	2022-03-21	true	true	true	false	true
8105	alumni	2022-04-05	false	2026-01-30	true	false	false	false	false
8106	alumni	null	null	2023-04-04	true	true	true	false	true
8107	campus	2026-04-01	true	2026-04-04	true	false	false	false	false
8108	campus	2025-06-17	false	2025-08-06	true	true	false	false	false
8109	campus	2023-03-27	false	null	null	false	false	true	false
8110	alumni	null	null	null	true	false	false	true	true
8111	campus	2026-03-24	true	2026-04-07	true	false	false	false	false
8112	campus	2022-06-06	true	null	null	false	false	true	false
8113	alumni	null	null	2025-12-29	true	false	false	false	true
8114	campus	2026-01-20	true	2026-04-07	true	false	false	false	false
8115	alumni	null	null	2026-02-19	true	false	false	false	true
8116	alumni	null	null	2025-03-18	true	true	true	false	true
8117	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
8118	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
8119	alumni	null	null	2026-04-01	true	false	false	false	true
8120	alumni	2023-05-09	false	2024-05-15	true	true	true	false	false
8121	campus	2024-07-10	true	null	true	false	false	true	false
8122	campus	null	true	null	true	false	false	true	true
8123	alumni	2025-05-09	false	2026-03-27	true	false	false	false	false
8124	campus	2024-04-30	true	2024-10-30	true	true	true	false	false
8125	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
8126	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
8127	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
8128	campus	2024-04-25	false	null	false	false	false	true	false
8129	campus	null	null	null	true	false	false	true	true
8130	campus	null	true	null	false	false	false	true	true
8131	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
8132	alumni	2024-05-29	false	2026-02-04	true	false	false	false	false
8133	campus	2026-04-02	true	2026-04-06	true	false	false	false	false
8134	campus	2026-04-05	true	2026-04-06	true	false	false	false	false
8135	alumni	2025-06-29	false	2026-04-06	true	false	false	false	false
8136	campus	null	true	null	true	false	false	true	true
8137	campus	2025-12-21	true	2026-04-03	true	false	false	false	false
8138	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
8139	alumni	2022-12-20	false	2023-02-06	true	true	true	false	false
8140	alumni	null	null	2023-12-13	true	true	true	false	true
8141	campus	2026-03-17	true	2026-04-06	true	false	false	false	false
8142	campus	2022-08-26	false	null	null	false	false	true	false
8143	campus	null	null	2026-04-06	true	false	false	false	true
8144	campus	2023-06-27	false	null	null	false	false	true	false
8145	campus	2021-11-01	false	null	null	false	false	true	false
8146	campus	2022-05-25	false	null	null	false	false	true	false
8147	campus	2025-07-02	false	null	null	false	false	true	false
8148	campus	null	null	null	false	false	false	true	true
8149	campus	2023-11-08	false	2024-06-02	true	true	true	false	false
8150	campus	2024-11-02	false	null	null	false	false	true	false
8151	campus	2026-02-15	true	2026-04-04	true	false	false	false	false
8152	campus	2026-02-18	true	2026-04-06	true	false	false	false	false
8153	campus	2023-07-28	false	null	null	false	false	true	false
8154	alumni	2023-06-08	false	2026-04-02	true	false	false	false	false
8155	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
8156	campus	2026-02-01	true	2026-04-06	true	false	false	false	false
8157	campus	2024-05-06	false	null	null	false	false	true	false
8158	campus	2026-03-18	true	2026-04-06	true	false	false	false	false
8159	campus	2021-01-19	true	null	null	false	false	true	false
8160	campus	2026-03-23	true	2026-04-06	true	false	false	false	false
8161	alumni	null	null	2026-03-12	true	false	false	false	true
8162	alumni	2025-05-12	false	2026-03-02	true	false	false	false	false
8163	alumni	null	null	2025-03-12	true	true	true	false	true
8164	alumni	2022-03-06	false	2026-04-03	true	false	false	false	false
8165	alumni	null	null	null	false	false	false	true	true
8166	alumni	2023-06-07	false	2026-03-23	true	false	false	false	false
8167	alumni	2024-05-14	false	2025-03-14	true	true	true	false	false
8168	campus	2026-04-02	true	2026-04-05	true	false	false	false	false
8169	alumni	null	null	2022-02-10	true	true	true	false	true
8170	campus	null	false	null	null	false	false	true	true
8171	alumni	2023-06-17	false	2023-08-03	true	true	true	false	false
8172	campus	2021-10-16	true	null	null	false	false	true	false
8173	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
8174	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
8175	alumni	null	null	2026-04-06	true	false	false	false	true
8176	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
8177	alumni	null	null	2025-12-09	true	false	false	false	true
8178	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
8179	campus	2026-04-02	true	2026-04-02	true	false	false	false	false
8180	alumni	2023-06-10	false	2026-04-06	true	false	false	false	false
8181	campus	2026-01-20	true	2026-04-06	true	false	false	false	false
8182	alumni	2025-05-12	false	2025-11-22	true	false	false	false	false
8183	campus	2023-09-25	false	2025-04-07	true	true	true	false	false
8184	campus	2024-05-23	true	2026-02-10	true	false	false	false	false
8185	alumni	2025-04-30	false	2025-05-21	true	true	false	false	false
8186	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
8187	campus	2023-01-04	true	2024-05-31	true	true	true	false	false
8188	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
8189	alumni	null	null	2026-03-02	true	false	false	false	true
8190	alumni	2022-05-13	false	2022-12-15	true	true	true	false	false
8191	alumni	2025-05-17	false	2025-09-21	true	true	false	false	false
8192	alumni	2023-05-08	false	2026-01-26	true	false	false	false	false
8193	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
8194	campus	2026-03-31	true	2026-04-03	true	false	false	false	false
8195	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
8196	campus	2026-03-08	true	2026-04-07	true	false	false	false	false
8197	campus	2026-03-24	true	2026-04-04	true	false	false	false	false
8198	campus	2022-10-18	true	2022-11-23	true	true	true	false	false
8199	campus	2026-03-11	true	2026-04-06	true	false	false	false	false
8200	campus	2025-05-03	true	2025-07-28	true	true	false	false	false
8201	campus	2025-08-19	true	2025-10-29	true	false	false	false	false
8202	campus	2026-03-31	true	2026-04-06	true	false	false	false	false
8203	campus	2026-04-02	true	2026-04-02	true	false	false	false	false
8204	alumni	null	null	2025-10-28	true	false	false	false	true
8205	campus	2026-04-05	true	2026-04-06	true	false	false	false	false
8206	campus	2026-04-02	true	2026-04-05	true	false	false	false	false
8207	campus	2026-04-03	true	2026-04-06	true	false	false	false	false
8208	campus	2026-01-04	true	2026-04-07	true	false	false	false	false
8209	alumni	2024-06-20	false	2025-09-15	true	true	false	false	false
8210	campus	2023-05-08	false	2023-10-11	true	true	true	false	false
8211	alumni	2023-06-02	false	2026-01-13	true	false	false	false	false
8212	campus	null	true	null	true	false	false	true	true
8213	alumni	2025-05-12	false	2025-05-19	true	true	false	false	false
8214	campus	2026-04-08	true	2026-04-07	true	false	false	false	false
8215	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
8216	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
8217	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
8218	alumni	2022-05-27	false	2026-03-03	true	false	false	false	false
8219	alumni	2023-07-04	false	2024-09-20	true	true	true	false	false
8220	campus	2026-04-03	true	2026-04-07	true	false	false	false	false
8221	campus	2026-04-08	true	2026-04-07	true	false	false	false	false
8222	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
8223	campus	2026-04-05	true	2026-04-06	true	false	false	false	false
8224	campus	2026-04-08	true	2026-04-07	true	false	false	false	false
8225	alumni	2024-07-12	false	2026-03-22	true	false	false	false	false
8226	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
8227	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
8228	alumni	2024-07-05	false	2026-03-27	true	false	false	false	false
8229	campus	2026-04-08	true	2026-04-07	true	false	false	false	false
8230	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
8231	alumni	2023-06-15	false	2024-05-24	true	true	true	false	false
